"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3659031";"";"None";"419.83";"0";"1.08";"BDBM159982";"Cc1noc2c(Cl)c3c(nc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31";"IC50";"'='";"1800.0";"nM";"5.75";"";"302896";"UO_0000065";"13.68";"0.27";"4.66";"4.54";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1800.0"
"CHEMBL3663189";"";"None";"501.47";"1";"1.03";"BDBM160017";"C[C@@H]1CN2c3c(cc4c(C(=O)N5CCCCO5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"3700.0";"nM";"5.43";"";"302930";"UO_0000065";"10.83";"0.21";"4.40";"3.79";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3700.0"
"CHEMBL278255";"CLINAFLOXACIN";"2.0";"365.79";"0";"2.36";"Clinafloxacin";"NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1";"IC50";"'='";"0.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686742";"Inhibition of Wild Type DNA gyrase Supercoiling Activity in Escherichia coli";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1145050";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.2"
"CHEMBL160786";"";"None";"417.46";"0";"3.42";"41";"CCN[C@@H]1C[C@H]2CC[C@@H](C1)N2c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F";"IC50";"'='";"3.8";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657329";"Compound evaluated in vitro for the ability to inhibit gyrase.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1125245";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"3.8"
"CHEMBL3633522";"";"None";"461.44";"0";"2.58";"10e; WQ-3810";"Cc1c(N2CC(NC(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12";"IC50";"'='";"0.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3637681";"Inhibition of Escherichia coli DNA gyrase preincubated for 5 mins at 37 degC before addition of relaxed pBR322 as substrate by supercoiling assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3632612";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"0.2"
"CHEMBL285463";"";"None";"570.66";"1";"2.75";"4g";"CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CC[N+](C)(C)CC4)cc(=O)oc3c2C)OC1(C)C";"IC50";"'='";"0.14";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL687256";"Inhibitory activity against Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1134088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"0.14"
"CHEMBL157587";"";"None";"400.45";"0";"2.68";"32";"CCN[C@H]1C[C@H]2CC[C@@H](C1)N2c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1";"IC50";"'='";"6.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657329";"Compound evaluated in vitro for the ability to inhibit gyrase.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1125245";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"6.3"
"CHEMBL351693";"";"None";"371.41";"0";"2.63";"33";"N[C@H]1C[C@H]2CC[C@@H](C1)N2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1";"IC50";"'='";"3.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657329";"Compound evaluated in vitro for the ability to inhibit gyrase.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1125245";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"3.0"
"CHEMBL4";"OFLOXACIN";"4.0";"361.37";"0";"1.54";"Ofl";"CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"16.12";"0.31";"4.28";"7.76";"0";"CHEMBL1280255";"Inhibition of Escherichia coli DNA gyrase GyrA/GyrB";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1275433";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2008";"None";"";"";"";"1.5"
"CHEMBL3329314";"";"None";"390.45";"0";"3.29";"84";"CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)NCc2cccnc2)cn1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"14.60";"0.27";"2.41";"5.27";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"2.0"
"CHEMBL3329311";"";"None";"461.53";"0";"3.45";"81";"CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)Nc2ccc(N3CCOCC3)nc2)cn1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"15.08";"0.28";"3.51";"5.77";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.11"
"CHEMBL3329305";"";"None";"391.44";"0";"2.88";"75";"CCNC(=O)Nc1cc(NCc2cccnc2)c(C(=O)Nc2cccnc2)cn1";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"15.79";"0.29";"3.30";"5.11";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.66"
"CHEMBL3298608";"";"None";"622.02";"1";"4.73";"15";"O=C1OCC(OCCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3)CC2)=C1c1ccccc1Cl";"IC50";"'='";"4050.0";"nM";"5.39";"";"";"UO_0000065";"8.67";"0.17";"0.66";"5.32";"0";"CHEMBL3367420";"Inhibition of Escherichia coli DNA gyrase assessed as reduction in enzyme-mediated DNA supercoiling using relaxed pBR322 substrate incubated for 60 mins by electrophoresis method";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3297693";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"4.05"
"CHEMBL4755085";"";"None";"441.30";"0";"3.99";"13";"CCOC(=O)C(=O)Nc1ccc2nc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"16.58";"0.36";"3.33";"6.47";"0";"CHEMBL4672941";"Inhibition of Escherichia coli DNA gyrase using relaxed pNO1 plasmid DNA as substrate incubated for 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4665899";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"48.0"
"CHEMBL122691";"";"None";"361.83";"0";"2.62";"15H";"N[C@H]1CCCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1";"IC50";"'='";"12.8";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686741";"Inhibition of Quinolone resistant gyrase Supercoiling Activity in Escherichia coli";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1145050";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"12.8"
"CHEMBL5270590";"";"None";"357.41";"0";"1.83";"52a";"C[C@H](N)[C@@H]1CCN(c2cc3c4c(c2)c(=O)c(C(=O)O)cn4[C@@H](C)CO3)C1";"IC50";"'='";"6.4";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5244860";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5244219";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"INHIBITOR";"";"6.4"
"CHEMBL4592805";"";"None";"406.87";"0";"4.75";"12";"N=C(N)NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"16.70";"0.32";"2.05";"6.99";"0";"CHEMBL4341626";"Inhibition of Escherichia coli his-tagged DNA gyrase supercoiling activity using pBR322 DNA in presence of ATP incubated for 1 hr by H19 dye based high throughput DNA gyrase assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4340534";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"0.16"
"CHEMBL5562873";"";"None";"487.41";"1";"5.59";"12";"CC(=O)Nc1ccc2c(c1)s/c(=N\C(=O)c1[nH]c(C)c(Cl)c1Cl)n2CCc1ccccc1";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"12.74";"0.26";"0.62";"7.83";"0";"CHEMBL5553051";"Inhibition of Escherichia coli DNA gyrase supercoiling using relaxed pNO1 as substrate measured after 30 mins by SybrGOLD staining based fluorescence analysis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5550182";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"0.62"
"CHEMBL5563160";"";"None";"517.39";"2";"5.09";"13";"CC(=O)Nc1ccc2c(c1)s/c(=N\C(=O)c1[nH]c(C)c(Cl)c1Cl)n2Cc1ccc(C(=O)O)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"12.03";"0.25";"1.13";"5.34";"0";"CHEMBL5553051";"Inhibition of Escherichia coli DNA gyrase supercoiling using relaxed pNO1 as substrate measured after 30 mins by SybrGOLD staining based fluorescence analysis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5550182";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"0.6"
"CHEMBL5595890";"";"None";"517.39";"2";"5.15";"16";"Cc1[nH]c(C(=O)N(CCc2ccccc2)c2nc3ccc(NC(=O)C(=O)O)cc3s2)c(Cl)c1Cl";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"10.93";"0.23";"0.51";"4.90";"0";"CHEMBL5553051";"Inhibition of Escherichia coli DNA gyrase supercoiling using relaxed pNO1 as substrate measured after 30 mins by SybrGOLD staining based fluorescence analysis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5550182";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"2.2"
"CHEMBL5568773";"";"None";"473.39";"1";"6.05";"19";"CC(=O)Nc1ccc2nc(N(Cc3ccccc3)C(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1";"IC50";"'='";"90000.0";"nM";"4.05";"";"";"UO_0000065";"8.55";"0.18";"-2.00";"5.18";"0";"CHEMBL5553051";"Inhibition of Escherichia coli DNA gyrase supercoiling using relaxed pNO1 as substrate measured after 30 mins by SybrGOLD staining based fluorescence analysis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5550182";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"90.0"
"CHEMBL95777";"";"None";"437.37";"1";"6.30";"16";"Clc1cccc(-n2nc(C3CCNCC3)cc2/C=C/c2c[nH]c3ccc(Cl)cc23)c1";"IC50";"'='";"14.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"1";"CHEMBL657333";"Iinhibitory activity against Escherichia coli DNA gyrase";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1148360";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"14.0"
"CHEMBL4557803";"";"None";"458.07";"0";"3.05";"7";"O=C(Nc1ccc(OCc2n[nH]c(=O)o2)cc1)c1cc(Br)c(Br)[nH]1";"IC50";"'='";"8600.0";"nM";"5.07";"";"";"UO_0000065";"11.06";"0.29";"2.02";"4.48";"0";"CHEMBL4374389";"Inhibition of Escherichia coli DNA gyrase using relaxed pNO1 plasmid DNA as substrate incubated for 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4373663";"1";"Scientific Literature";"Medchemcomm";"2019";"None";"";"";"";"8.6"
"CHEMBL5428505";"";"None";"511.55";"1";"2.14";"1h";"NC1(COc2cc(F)c3c(c2)CC(CNCCC2CN(c4ccc5c(n4)NC(=O)CO5)C(=O)O2)C3)CC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.68";"0.26";"4.86";"5.47";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.1"
"CHEMBL5419702";"";"None";"555.61";"1";"1.95";"2d";"CN(C)C(C)(C)C(=O)Nc1cc(F)c2c(c1)CC(CNCCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"13.26";"0.25";"5.42";"5.34";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.043"
