smiles,ic50_value,is_active,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumHeteroatoms,NumAromaticRings,RingCount,FractionCSP3,HeavyAtomCount,Delta_MolWt,ZScore_MolWt,Delta_LogP,ZScore_LogP,Delta_TPSA,ZScore_TPSA,Delta_NumHDonors,ZScore_NumHDonors,Delta_NumHAcceptors,ZScore_NumHAcceptors,Delta_NumRotatableBonds,ZScore_NumRotatableBonds,Delta_NumHeteroatoms,ZScore_NumHeteroatoms,Delta_NumAromaticRings,ZScore_NumAromaticRings,Delta_RingCount,ZScore_RingCount,Delta_FractionCSP3,ZScore_FractionCSP3,Delta_HeavyAtomCount,ZScore_HeavyAtomCount,MN_num_nodes,MN_num_metabolites,MN_num_reactions,MN_num_edges,MN_avg_degree,MN_std_degree,MN_max_degree,MN_density
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1500.0,0,361.37300000000005,1.5439999999999998,75.00999999999999,1,6,2,8,2,4,0.4444444444444444,26,-77.47202710551801,-0.7235160202605788,-1.1582014617618601,-0.8130983940624179,-35.55947725072603,-0.9336343773874474,-1.5837366892545983,-1.321147352258596,-0.48789932236205225,-0.1994080290761019,-2.245885769603098,-0.8588171009040068,-1.646660212971927,-0.5328891516473573,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.11285334314068474,0.7219735104413677,-4.48402710551791,-0.5996809077480478,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)NCc2cccnc2)cn1,2000.0,0,390.4470000000001,3.2916000000000016,108.04,4,5,7,8,3,3,0.14285714285714285,29,-48.39802710551794,-0.4519921482389334,0.5893985382381417,0.4137786220500444,-2.5294772507260177,-0.06641286938629222,1.4162633107454017,1.1814416725882186,-1.4878993223620522,-0.6081153585118425,2.754114230396902,1.0531614879620252,-1.646660212971927,-0.5328891516473573,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.18873395844661683,-1.207415879114314,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)Nc2ccc(N3CCOCC3)nc2)cn1,110.0,1,461.5260000000003,3.4505000000000026,120.51,4,7,7,10,3,4,0.25,34,22.680972894482238,0.21181899915827854,0.7482985382381426,0.5253320426613234,9.940522749273981,0.2609941001799929,1.4162633107454017,1.1814416725882186,0.5121006776379478,0.2092993003596387,2.754114230396902,1.0531614879620252,0.353339787028073,0.11434717245813346,0.33107454017424987,0.44993328070068134,-0.2904162633107452,-0.22782974347666796,-0.08159110130375968,-0.5219749117721637,3.51597289448209,0.4702161176470009,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCNC(=O)Nc1cc(NCc2cccnc2)c(C(=O)Nc2cccnc2)cn1,660.0,1,391.43500000000006,2.8774000000000006,120.93,4,6,7,9,3,3,0.15,29,-47.410027105518,-0.44276515554589596,0.1751985382381407,0.12299557096639675,10.360522749273983,0.2720214399729232,1.4162633107454017,1.1814416725882186,-0.48789932236205225,-0.1994080290761019,2.754114230396902,1.0531614879620252,-0.646660212971927,-0.2092709895946119,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.1815911013037597,-1.161719814624837,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=C1OCC(OCCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3)CC2)=C1c1ccccc1Cl,4050.0,0,622.0240000000002,4.727200000000003,101.31,1,8,8,12,4,6,0.21875,44,183.17897289448217,1.7107196805825728,2.0249985382381435,1.4216206020975675,-9.259477250726022,-0.24311286178253125,-1.5837366892545983,-1.321147352258596,1.5121006776379478,0.6180066297953793,3.754114230396902,1.4355572057352317,2.353339787028073,0.7615834965636241,1.3310745401742499,1.8089422835188207,1.7095837366892548,1.3411577565993198,-0.11284110130375968,-0.7218951939136242,13.51597289448209,1.8075873993908118,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCOC(=O)C(=O)Nc1ccc2nc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1,48.0,1,441.2960000000001,3.993520000000002,113.18,3,6,4,11,3,3,0.17647058823529413,28,2.4509728944820495,0.022889786425323806,1.291318538238142,0.9065512903663977,2.610522749273983,0.06854076522242518,0.4162633107454017,0.3472453309726138,-0.48789932236205225,-0.1994080290761019,-0.24588576960309805,-0.09402566535759393,1.353339787028073,0.4379653345108788,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.15512051306846555,-0.9923755756344235,-2.48402710551791,-0.3322066513992856,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
N[C@H]1CCCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,12.8,1,361.8290000000002,2.615500000000001,88.56,2,5,3,7,2,4,0.4444444444444444,25,-77.01602710551788,-0.7192574082484062,-0.08670146176185911,-0.060867492961191545,-22.00947725072602,-0.5778713912107699,-0.5837366892545983,-0.48695101064299107,-1.4878993223620522,-0.6081153585118425,-1.245885769603098,-0.47642138313080035,-2.646660212971927,-0.8565073137001026,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.11285334314068474,0.7219735104413677,-5.48402710551791,-0.7334180359224288,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
C[C@H](N)[C@@H]1CCN(c2cc3c4c(c2)c(=O)c(C(=O)O)cn4[C@@H](C)CO3)C1,6.4,1,357.41000000000014,1.8266,97.79,2,6,3,7,2,4,0.47368421052631576,26,-81.43502710551792,-0.760526720708462,-0.8756014617618599,-0.614703197934367,-12.779477250726018,-0.33553247147566057,-0.5837366892545983,-0.48695101064299107,-0.48789932236205225,-0.1994080290761019,-1.245885769603098,-0.47642138313080035,-2.646660212971927,-0.8565073137001026,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.14209310922255608,0.9090334235561845,-4.48402710551791,-0.5996809077480478,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
N=C(N)NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,160.0,1,406.87300000000016,4.751370000000002,97.16000000000001,3,4,6,7,4,4,0.09090909090909091,29,-31.972027105517896,-0.2985887251864621,2.0491685382381424,1.4385887970388793,-13.409477250726013,-0.35207348116505577,0.4162633107454017,0.3472453309726138,-2.4878993223620522,-1.016822687947583,1.754114230396902,0.6707657701888189,-2.646660212971927,-0.8565073137001026,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.24068201039466877,-1.5397508935832351,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CC(=O)Nc1ccc2c(c1)s/c(=N\C(=O)c1[nH]c(C)c(Cl)c1Cl)n2CCc1ccccc1,620.0,1,487.41200000000026,5.588320000000004,79.25,2,4,5,9,4,4,0.17391304347826086,32,48.566972894482205,0.4535699433404443,2.886118538238144,2.0261573016368,-31.319477250726024,-0.8223107566207231,-0.5837366892545983,-0.48695101064299107,-2.4878993223620522,-1.016822687947583,0.754114230396902,0.2883700524156125,-0.646660212971927,-0.2092709895946119,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.15767805782549882,-1.0087373378557196,1.5159728944820898,0.20274186129823873,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CC(=O)Nc1ccc2c(c1)s/c(=N\C(=O)c1[nH]c(C)c(Cl)c1Cl)n2Cc1ccc(C(=O)O)cc1,600.0,1,517.3940000000003,5.092120000000003,116.55,3,5,5,11,4,4,0.13043478260869565,34,78.54897289448229,0.7335736831407118,2.389918538238143,1.6778073500489057,5.980522749273973,0.15702203927522213,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,0.754114230396902,0.2883700524156125,1.353339787028073,0.4379653345108788,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.20115631869506403,-1.2868872956177515,3.51597289448209,0.4702161176470009,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1[nH]c(C(=O)N(CCc2ccccc2)c2nc3ccc(NC(=O)C(=O)O)cc3s2)c(Cl)c1Cl,2200.0,0,517.3940000000002,5.152220000000003,115.39,3,5,6,11,4,4,0.13043478260869565,34,78.54897289448218,0.7335736831407108,2.4500185382381434,1.7199996759062868,4.820522749273977,0.12656557698998638,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,1.754114230396902,0.6707657701888189,1.353339787028073,0.4379653345108788,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.20115631869506403,-1.2868872956177515,3.51597289448209,0.4702161176470009,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CC(=O)Nc1ccc2nc(N(Cc3ccccc3)C(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1,90000.0,0,473.38500000000016,6.045020000000004,78.09,2,4,5,9,4,4,0.13636363636363635,31,34.539972894482105,0.32257092865902315,3.3428185382381437,2.3467768560305746,-32.47947725072602,-0.8527672189059589,-0.5837366892545983,-0.48695101064299107,-2.4878993223620522,-1.016822687947583,0.754114230396902,0.2883700524156125,-0.646660212971927,-0.2092709895946119,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.19522746494012333,-1.248957755922929,0.5159728944820898,0.06900473312385766,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Clc1cccc(-n2nc(C3CCNCC3)cc2/C=C/c2c[nH]c3ccc(Cl)cc23)c1,14.0,1,437.3740000000001,6.297800000000003,45.64,2,3,4,6,4,5,0.20833333333333334,30,-1.471027105517976,-0.01373801250392218,3.5955985382381432,2.5242373573654953,-64.92947725072602,-1.7047604957644957,-0.5837366892545983,-0.48695101064299107,-3.4878993223620522,-1.4255300173833236,-0.24588576960309805,-0.09402566535759393,-3.646660212971927,-1.1801254757528479,1.3310745401742499,1.8089422835188207,0.7095837366892548,0.5566640065613259,-0.12325776797042634,-0.7885352879607775,-0.48402710551791017,-0.06473239505052343,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=C(Nc1ccc(OCc2n[nH]c(=O)o2)cc1)c1cc(Br)c(Br)[nH]1,8600.0,0,458.06600000000003,3.047300000000001,113.00999999999999,3,5,5,10,3,3,0.07142857142857142,24,19.220972894481974,0.1795058466097829,0.34509853823814085,0.24227138066970832,2.440522749273967,0.06407731816338158,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,0.754114230396902,0.2883700524156125,0.353339787028073,0.11434717245813346,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.2601625298751883,-1.6643765240090806,-6.48402710551791,-0.8671551640968099,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
NC1(COc2cc(F)c3c(c2)CC(CNCCC2CN(c4ccc5c(n4)NC(=O)CO5)C(=O)O2)C3)CC1,100.0,1,511.55400000000037,2.1415999999999995,128.04,3,8,9,11,2,6,0.5,37,72.70897289448232,0.6790335643883421,-0.5606014617618604,-0.3935620557534191,17.470522749273968,0.45869854932467,0.4162633107454017,0.3472453309726138,1.5121006776379478,0.6180066297953793,4.754114230396902,1.817952923508438,1.353339787028073,0.4379653345108788,-0.6689254598257501,-0.909075722117458,1.7095837366892548,1.3411577565993198,0.16840889869624032,1.0773873453595197,6.51597289448209,0.8714275021701442,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CN(C)C(C)(C)C(=O)Nc1cc(F)c2c(c1)CC(CNCCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2,43.0,1,555.6110000000003,1.9452,138.02,3,9,9,13,2,5,0.5185185185185185,40,116.76597289448227,1.0904845938186782,-0.7570014617618599,-0.53144180281481,27.450522749273986,0.7207291472614409,0.4162633107454017,0.3472453309726138,2.5121006776379478,1.0267139592311199,4.754114230396902,1.817952923508438,3.353339787028073,1.0852016586163695,-0.6689254598257501,-0.909075722117458,0.7095837366892548,0.5566640065613259,0.1869274172147588,1.1958586236655702,9.51597289448209,1.2726388866932874,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCNC(=O)Nc1cc(N2CCN(C)CC2)c(C(=O)Nc2cccc(Cl)c2)cn1,5140.0,0,416.91299999999995,2.8805000000000005,89.60000000000001,3,5,5,9,2,3,0.35,29,-21.932027105518102,-0.2048245484272526,0.17829853823814057,0.125171880619606,-20.969477250726015,-0.5505655974377996,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,0.754114230396902,0.2883700524156125,-0.646660212971927,-0.2092709895946119,-0.6689254598257501,-0.909075722117458,-1.2904162633107452,-1.0123234935146619,0.018408898696240295,0.11776999108050953,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
CCNC(=O)Nc1ccc(C(=O)NC2CCCCC2)cn1,23100.0,0,290.36699999999996,2.2855000000000008,83.12,3,3,4,6,1,2,0.5333333333333333,21,-148.4780271055181,-1.3866454161733852,-0.4167014617618592,-0.292539165722185,-27.44947725072602,-0.7207016971001516,0.4162633107454017,0.3472453309726138,-3.4878993223620522,-1.4255300173833236,-0.24588576960309805,-0.09402566535759393,-3.646660212971927,-1.1801254757528479,-1.6689254598257501,-2.2680847249355973,-2.290416263310745,-1.7968172435526557,0.20174223202957364,1.290635646310411,-9.48402710551791,-1.2683665486199531,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O,2.8,1,349.3370000000001,1.7224,74.57,2,5,3,8,2,4,0.4117647058823529,25,-89.50802710551795,-0.8359209636344697,-0.97980146176186,-0.6878552836970808,-35.99947725072603,-0.9451868285990885,-0.5837366892545983,-0.48695101064299107,-1.4878993223620522,-0.6081153585118425,-1.245885769603098,-0.47642138313080035,-1.646660212971927,-0.5328891516473573,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.08017360457859324,0.5129065487248078,-5.48402710551791,-0.7334180359224288,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
C[C@@H]1CN2c3c(cc4c(Cl)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,210.0,1,422.8000000000001,1.5109999999999997,113.77,2,7,0,11,2,5,0.4444444444444444,29,-16.04502710551793,-0.14984549378766157,-1.1912014617618603,-0.8362655613385174,3.200522749273972,0.0840315520743983,-0.5837366892545983,-0.48695101064299107,0.5121006776379478,0.2092993003596387,-4.245885769603098,-1.6236085364504196,1.353339787028073,0.4379653345108788,-0.6689254598257501,-0.909075722117458,0.7095837366892548,0.5566640065613259,0.11285334314068474,0.7219735104413677,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,500.0,1,270.24,2.576800000000001,90.9,3,5,1,5,3,3,0.0,20,-168.60502710551805,-1.574612705579027,-0.12540146176185907,-0.08803626185770802,-19.66947725072602,-0.5164333552215872,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,-3.245885769603098,-1.2412128186772131,-4.646660212971927,-1.5037436378055933,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.3315911013037597,-2.1213371689038474,-10.48402710551791,-1.4021036767943342,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,55.0,1,302.23800000000006,1.988,131.36,5,7,1,7,3,3,0.0,22,-136.607027105518,-1.275781417935476,-0.71420146176186,-0.5013946888930811,20.79052274927399,0.5458670448306904,2.4162633107454017,2.0156380142038235,0.5121006776379478,0.2092993003596387,-3.245885769603098,-1.2412128186772131,-2.646660212971927,-0.8565073137001026,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.3315911013037597,-2.1213371689038474,-8.48402710551791,-1.134629420445572,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,600.0,1,377.42000000000013,0.5331000000000007,108.51000000000002,2,8,4,9,2,4,0.5555555555555556,27,-61.42502710551793,-0.5736521014901531,-2.1691014617618594,-1.5227859516202606,-2.0594772507260046,-0.05407275104658426,-0.5837366892545983,-0.48695101064299107,1.5121006776379478,0.6180066297953793,-0.24588576960309805,-0.09402566535759393,-0.646660212971927,-0.2092709895946119,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.2239644542517959,1.432801180277672,-3.48402710551791,-0.46594377957366667,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Nc1c(F)c(N2CCC(N)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,2.6,1,364.3520000000001,1.4324000000000001,114.57999999999998,3,6,3,9,2,4,0.4117647058823529,26,-74.49302710551797,-0.6956949562600117,-1.2698014617618598,-0.8914455415779536,4.01052274927396,0.10529856453219197,0.4162633107454017,0.3472453309726138,-0.48789932236205225,-0.1994080290761019,-1.245885769603098,-0.47642138313080035,-0.646660212971927,-0.2092709895946119,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.08017360457859324,0.5129065487248078,-4.48402710551791,-0.5996809077480478,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3.1,1,331.34700000000004,1.5833,74.57,2,5,3,7,2,4,0.4117647058823529,24,-107.49802710551802,-1.0039306787637745,-1.11890146176186,-0.7855084039426995,-35.99947725072603,-0.9451868285990885,-0.5837366892545983,-0.48695101064299107,-1.4878993223620522,-0.6081153585118425,-1.245885769603098,-0.47642138313080035,-2.646660212971927,-0.8565073137001026,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.08017360457859324,0.5129065487248078,-6.48402710551791,-0.8671551640968099,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1[nH]c(C(=O)Nc2nc3c(OCc4ccsc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,10.0,1,482.37000000000023,5.8306200000000015,104.31000000000002,3,6,6,11,4,4,0.10526315789473684,30,43.524972894482175,0.40648239560937394,3.1284185382381415,2.196260472273128,-6.2594772507260075,-0.16434614897588648,0.4162633107454017,0.3472453309726138,-0.48789932236205225,-0.1994080290761019,1.754114230396902,0.6707657701888189,1.353339787028073,0.4379653345108788,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.22632794340902285,-1.4479214816905068,-0.48402710551791017,-0.06473239505052343,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1c(N2CCCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.4,1,344.3860000000001,3.4724200000000023,62.54,1,4,3,6,2,4,0.47368421052631576,25,-94.45902710551798,-0.8821586567753917,0.7702185382381423,0.5407206580156292,-48.029477250726025,-1.2610413469537323,-1.5837366892545983,-1.321147352258596,-2.4878993223620522,-1.016822687947583,-1.245885769603098,-0.47642138313080035,-3.646660212971927,-1.1801254757528479,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.14209310922255608,0.9090334235561845,-5.48402710551791,-0.7334180359224288,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,2910.0,0,373.4280000000001,2.6556200000000008,88.56,2,5,4,7,2,4,0.5,27,-65.41702710551795,-0.6109336347195131,-0.04658146176185918,-0.03270183383643081,-22.00947725072602,-0.5778713912107699,-0.5837366892545983,-0.48695101064299107,-1.4878993223620522,-0.6081153585118425,-0.24588576960309805,-0.09402566535759393,-2.646660212971927,-0.8565073137001026,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.16840889869624032,1.0773873453595197,-3.48402710551791,-0.46594377957366667,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c1N(CCCc1ccccc1)CC(C(=O)O)C2=O,13900.0,0,455.5300000000002,2.9556000000000013,96.1,2,6,8,8,2,4,0.44,33,16.684972894482144,0.15582198682279638,0.2533985382381414,0.17789473705703265,-14.46947725072603,-0.37990438635673723,-0.5837366892545983,-0.48695101064299107,-0.48789932236205225,-0.1994080290761019,3.754114230396902,1.4355572057352317,-1.646660212971927,-0.5328891516473573,-0.6689254598257501,-0.909075722117458,-0.2904162633107452,-0.22782974347666796,0.10840889869624032,0.6935404036479158,2.51597289448209,0.33647898947261984,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c1N(Cc1ccc3ccccc3c1)CC(C(=O)O)C2=O,200000.0,0,477.5360000000002,3.6762000000000024,96.1,2,6,6,8,3,5,0.3333333333333333,35,38.690972894482115,0.3613373726557849,0.9739985382381424,0.6837814261224027,-14.46947725072603,-0.37990438635673723,-0.5837366892545983,-0.48695101064299107,-0.48789932236205225,-0.1994080290761019,1.754114230396902,0.6707657701888189,-1.646660212971927,-0.5328891516473573,0.33107454017424987,0.44993328070068134,0.7095837366892548,0.5566640065613259,0.0017422320295736315,0.011145840605063989,4.51597289448209,0.603953245821382,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1cc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc(OC)c1OC,1000000.0,0,429.5190000000002,3.7965000000000027,65.07000000000001,0,7,7,8,2,3,0.19047619047619047,29,-9.32602710551788,-0.087096340038145,1.0942985382381427,0.7682362813743651,-45.49947725072602,-1.1946147524867954,-2.5837366892545983,-2.155343693874201,0.5121006776379478,0.2092993003596387,2.754114230396902,1.0531614879620252,-1.646660212971927,-0.5328891516473573,-0.6689254598257501,-0.909075722117458,-1.2904162633107452,-1.0123234935146619,-0.14111491082756922,-0.9027754491844694,-1.4840271055179102,-0.19846952322490452,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,460.0,1,520.5460000000003,2.057199999999999,136.90999999999997,2,10,7,12,3,6,0.4230769230769231,38,81.70097289448222,0.7630104047687026,-0.6450014617618609,-0.4528138411504735,26.340522749273944,0.6915854635229813,-0.5837366892545983,-0.48695101064299107,3.5121006776379478,1.4354212886668605,2.754114230396902,1.0531614879620252,2.353339787028073,0.7615834965636241,0.33107454017424987,0.44993328070068134,1.7095837366892548,1.3411577565993198,0.09148582177316339,0.5852758816266941,7.51597289448209,1.0051646303445252,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1[nH]c(C(=O)N[C@H]2CCc3nc(NC(=O)CNC(=O)c4ccc(O)c(O)c4)sc3C2)c(Cl)c1Cl,58.0,1,538.4130000000002,3.1534200000000023,156.43999999999997,6,7,6,13,3,4,0.2727272727272727,35,99.56797289448218,0.9298714153420918,0.4512185382381424,0.3167713743466689,45.870522749273945,1.2043567638942363,3.4162633107454017,2.849834355819428,0.5121006776379478,0.2092993003596387,1.754114230396902,0.6707657701888189,3.353339787028073,1.0852016586163695,0.33107454017424987,0.44993328070068134,-0.2904162633107452,-0.22782974347666796,-0.058863828576486976,-0.3765783429420108,4.51597289448209,0.603953245821382,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
COc1cc(C(=O)O)cc2sc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)nc12,10.0,1,400.24300000000017,4.198720000000002,104.30999999999999,3,5,4,10,3,3,0.13333333333333333,25,-38.60202710551789,-0.3605067024686904,1.4965185382381416,1.0506089487014152,-6.259477250726036,-0.16434614897588723,0.4162633107454017,0.3472453309726138,-1.4878993223620522,-0.6081153585118425,-0.24588576960309805,-0.09402566535759393,0.353339787028073,0.11434717245813346,0.33107454017424987,0.44993328070068134,-1.2904162633107452,-1.0123234935146619,-0.19825776797042635,-1.2683439651002828,-5.48402710551791,-0.7334180359224288,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1[nH]c(C(=O)Nc2nc3c(OCCN4CCOCC4)cc(C(=O)O)cc3s2)c(Cl)c1Cl.Cl,10.0,1,535.8370000000002,4.322920000000003,116.78000000000002,3,7,7,13,3,4,0.35,33,96.99197289448216,0.9058139930978956,1.6207185382381435,1.1378017419041904,6.210522749273991,0.16306082059039867,0.4162633107454017,0.3472453309726138,0.5121006776379478,0.2092993003596387,2.754114230396902,1.0531614879620252,3.353339787028073,1.0852016586163695,0.33107454017424987,0.44993328070068134,-0.2904162633107452,-0.22782974347666796,0.018408898696240295,0.11776999108050953,2.51597289448209,0.33647898947261984,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cc1[nH]c(C(=O)Nc2nc3c(OCc4cccc(C(=O)O)c4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,10.0,1,520.3500000000003,5.467320000000003,141.61,4,6,7,12,4,4,0.09090909090909091,34,81.5049728944822,0.7611799487283831,2.7651185382381427,1.941211021624435,31.04052274927399,0.8149866469200587,1.4162633107454017,1.1814416725882186,-0.48789932236205225,-0.1994080290761019,2.754114230396902,1.0531614879620252,2.353339787028073,0.7615834965636241,1.3310745401742499,1.8089422835188207,-0.2904162633107452,-0.22782974347666796,-0.24068201039466877,-1.5397508935832351,3.51597289448209,0.4702161176470009,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
Cl.O=C(O)CNC(=O)c1ccc(NC(=O)c2cc(Br)c(Br)[nH]2)c(OC2CCNCC2)c1,20.0,1,580.661,3.1590000000000007,132.54999999999998,5,5,7,12,2,3,0.3157894736842105,31,141.8159728944819,1.3244280826451933,0.45679853823814076,0.32068873172244455,21.98052274927396,0.5771111742439918,2.4162633107454017,2.0156380142038235,-1.4878993223620522,-0.6081153585118425,2.754114230396902,1.0531614879620252,2.353339787028073,0.7615834965636241,-0.6689254598257501,-0.909075722117458,-1.2904162633107452,-1.0123234935146619,-0.015801627619549174,-0.10109010726382607,0.5159728944820898,0.06900473312385766,2275,766,1509,5763,5.066373626373626,13.495998227922811,430,0.0011139783699150453
